HomeTeam,AwayTeam,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day,FTR
30,27,1,1,-8,60.0,20.0,2.4,0.6,18.4,7.8,9.6,2.8,6.0,2.2,1.0,1.2,7.8,14.0,2012,21,1
0,1,3,0,-5,80.0,40.0,3.2,1.6,18.0,12.6,10.0,7.4,7.2,4.8,1.2,1.2,6.2,14.8,2012,24,2
3,2,2,1,-1,40.0,40.0,1.4,1.4,13.2,8.2,8.0,5.2,6.2,3.8,1.0,2.6,12.4,19.0,2012,24,2
9,30,0,0,-3,60.0,0.0,1.8,1.0,20.4,12.4,10.4,6.6,10.2,5.2,1.2,2.0,10.2,14.4,2012,24,1
17,34,1,2,-10,40.0,20.0,1.4,1.4,14.0,11.4,7.2,6.2,8.2,3.6,0.6,2.0,6.4,14.8,2012,24,0
22,35,2,1,1,20.0,20.0,1.0,1.2,14.8,8.4,6.8,4.6,3.2,4.0,0.8,2.0,13.8,17.2,2012,24,2
27,18,1,1,10,40.0,40.0,1.2,0.4,10.2,17.8,5.0,10.6,6.8,8.2,1.0,0.6,9.4,8.2,2012,24,1
28,23,3,1,-8,80.0,0.0,1.6,1.0,7.8,13.2,3.8,7.8,3.2,4.2,0.4,1.8,13.4,13.2,2012,24,2
29,11,0,2,11,40.0,0.0,1.6,0.6,10.8,7.8,6.4,4.0,6.6,4.2,1.4,1.6,16.4,14.0,2012,24,0
32,21,1,3,-1,40.0,20.0,1.4,1.2,16.2,8.2,9.0,4.4,8.2,2.8,1.0,3.0,11.6,17.4,2012,25,0
19,12,1,0,-7,80.0,20.0,2.2,0.6,17.4,10.2,8.8,5.0,9.8,5.4,0.8,1.6,8.8,17.0,2012,26,2
1,9,2,4,7,20.0,0.0,0.8,0.4,15.6,13.2,8.2,7.4,9.4,7.0,1.2,1.2,8.0,12.2,2012,31,0
11,32,2,0,-4,60.0,40.0,1.0,1.8,10.0,14.0,5.2,7.6,2.8,5.2,0.4,1.2,14.4,14.6,2012,31,2
12,22,2,1,-10,60.0,40.0,2.6,1.0,14.6,11.2,8.6,5.8,5.6,5.2,1.4,1.6,12.0,13.6,2012,31,2
18,28,3,3,-7,100.0,20.0,2.6,0.4,18.4,6.4,10.0,3.2,8.2,3.8,0.6,1.6,7.8,17.6,2012,31,1
23,0,2,1,14,40.0,60.0,1.6,1.4,15.6,12.4,7.8,7.8,6.8,3.4,1.4,1.0,11.2,10.0,2012,31,2
34,27,2,0,3,0.0,0.0,0.4,0.4,11.4,7.8,5.0,2.6,8.6,1.8,1.0,1.2,10.0,16.0,2012,31,2
35,3,2,3,3,0.0,20.0,0.6,0.4,9.8,9.8,5.6,4.8,7.2,6.2,3.6,2.2,18.8,19.8,2012,31,0
21,17,2,0,6,60.0,20.0,1.4,1.4,15.4,14.0,8.4,8.8,6.6,6.2,0.8,1.8,10.8,9.4,2012,1,2
30,29,3,1,-13,40.0,60.0,2.2,1.4,20.4,11.8,11.8,6.6,7.4,4.2,1.2,1.0,7.2,12.4,2012,1,2
2,19,0,2,14,60.0,80.0,1.8,3.0,15.2,12.4,9.2,9.4,6.0,5.0,1.2,1.2,14.0,14.4,2012,2,0
29,21,0,2,6,40.0,40.0,1.4,1.6,10.0,9.2,5.4,5.4,5.2,3.6,1.6,2.6,17.0,17.2,2012,6,0
3,12,0,3,6,60.0,20.0,1.6,0.4,13.0,9.0,7.4,4.6,7.8,5.0,1.0,1.6,12.8,17.2,2012,7,0
9,34,2,1,-14,60.0,40.0,1.6,1.4,19.2,10.6,10.4,6.0,9.6,2.6,0.6,1.8,11.6,14.8,2012,7,2
17,1,1,1,-3,20.0,20.0,1.0,1.0,13.4,10.8,7.6,6.0,8.0,5.4,0.8,1.6,6.6,15.6,2012,7,1
22,11,2,2,11,40.0,20.0,1.2,1.0,14.2,8.6,7.2,4.8,3.4,4.0,0.8,1.2,13.6,13.2,2012,7,1
27,35,2,1,-4,40.0,20.0,1.0,1.2,9.8,8.8,5.0,4.8,6.2,3.8,0.8,2.2,10.6,17.6,2012,7,2
28,30,0,0,5,80.0,0.0,2.0,0.8,9.2,13.8,4.4,6.6,4.0,5.2,0.6,1.8,10.4,13.6,2012,7,1
32,2,3,0,-4,40.0,20.0,1.6,1.0,17.0,8.2,9.8,5.0,9.8,4.0,1.4,2.6,11.0,16.2,2012,7,2
0,18,1,0,1,80.0,40.0,3.6,0.6,18.8,16.0,11.0,10.6,7.8,7.6,1.2,0.6,5.6,8.6,2012,8,2
19,23,2,0,-17,100.0,0.0,2.0,1.2,16.0,14.0,9.4,8.4,7.8,3.8,0.2,2.2,7.8,13.0,2012,8,2
1,27,1,1,-4,20.0,0.0,1.2,0.4,15.4,8.4,8.8,2.8,7.8,1.8,1.6,1.6,8.8,16.0,2012,9,1
11,28,4,0,-3,80.0,20.0,1.2,1.0,10.2,6.2,5.4,3.2,2.8,4.4,0.2,2.0,13.4,17.2,2012,9,2
12,9,1,1,6,60.0,20.0,2.0,1.2,15.4,11.8,9.0,7.4,6.4,5.6,1.2,1.6,12.2,13.0,2012,9,1
21,3,2,0,-2,60.0,20.0,1.6,0.6,15.8,11.2,9.0,5.6,6.6,5.0,0.8,2.4,9.6,20.6,2012,9,2
30,22,1,2,-13,60.0,20.0,2.6,0.8,19.0,13.0,11.8,6.6,7.2,5.6,1.2,1.8,8.4,13.2,2012,9,0
2,17,2,3,9,40.0,20.0,1.2,1.2,14.4,13.6,8.2,8.4,6.4,6.4,1.4,1.6,13.4,8.6,2012,10,0
18,32,4,0,-8,80.0,20.0,2.6,1.4,19.6,12.8,10.6,7.4,9.8,5.4,0.8,1.4,7.0,15.8,2012,11,2
23,29,3,0,0,40.0,60.0,1.4,1.6,14.4,11.8,7.8,7.2,6.2,4.8,1.4,1.2,12.0,14.0,2012,11,2
34,19,1,0,15,20.0,80.0,0.8,3.0,12.6,13.4,6.4,9.6,9.4,6.0,0.8,1.0,8.8,14.2,2012,11,2
35,0,0,3,13,0.0,60.0,0.6,1.2,10.0,12.2,5.4,7.4,7.4,4.2,3.6,0.8,20.4,10.2,2012,11,0
22,18,1,6,15,40.0,20.0,1.6,0.4,16.0,15.0,8.8,9.4,3.6,7.8,1.2,0.8,11.6,9.6,2012,14,0
28,35,0,0,-7,60.0,20.0,1.6,1.2,10.2,9.6,5.8,5.2,5.8,5.2,0.6,2.4,11.2,16.0,2012,14,1
29,2,3,0,3,20.0,20.0,0.8,0.8,12.0,8.6,7.0,5.4,4.8,3.2,1.6,3.0,15.2,15.0,2012,14,2
32,23,1,0,-7,60.0,0.0,2.0,1.2,15.6,12.8,9.4,8.0,9.4,4.4,1.0,2.4,12.8,16.0,2012,14,2
19,1,4,0,-8,100.0,0.0,1.8,0.6,17.0,9.6,10.4,5.6,7.8,5.4,0.2,1.4,7.4,17.2,2012,15,2
0,34,1,2,-12,100.0,40.0,3.6,1.4,18.8,11.4,11.2,6.6,9.2,3.0,0.8,1.6,5.2,15.4,2012,16,0
0,9,0,0,2,80.0,20.0,2.4,1.2,18.4,10.2,10.6,6.2,8.8,5.6,1.0,1.6,7.0,13.8,2012,21,1
1,28,0,0,-1,20.0,0.0,1.2,0.8,13.4,6.0,7.2,2.8,7.0,3.8,1.6,2.8,8.8,19.8,2012,21,1
2,22,2,0,-3,40.0,40.0,1.6,1.2,11.8,13.0,6.6,7.0,4.4,5.0,1.6,1.4,14.8,13.8,2012,21,2
3,29,1,1,-4,40.0,40.0,1.0,1.2,12.6,10.6,7.2,6.8,7.8,5.2,1.4,1.6,12.8,13.6,2012,21,1
12,34,2,1,-8,60.0,60.0,2.0,1.6,15.0,11.8,9.6,6.8,6.2,3.6,1.2,1.2,11.6,15.0,2012,21,2
21,27,3,0,-1,60.0,0.0,1.6,0.6,14.2,8.2,8.2,2.8,7.0,2.2,0.6,1.4,8.8,15.2,2012,21,2
23,30,1,0,13,60.0,0.0,1.8,0.4,15.0,14.4,7.8,6.8,6.0,5.2,1.0,1.2,11.0,13.4,2012,21,2
17,32,0,1,-5,20.0,20.0,1.2,1.2,15.0,10.6,7.6,5.4,8.0,4.4,1.0,2.0,7.0,16.6,2012,22,0
19,11,4,4,-6,100.0,20.0,2.2,1.2,19.6,9.0,12.2,5.0,8.2,4.2,0.2,1.4,7.8,12.6,2012,22,1
35,18,0,2,14,0.0,40.0,0.6,1.6,10.8,16.0,6.4,10.6,7.6,7.0,3.6,0.8,17.8,11.0,2012,22,0
1,3,1,2,-5,20.0,20.0,0.8,0.6,11.2,10.8,5.6,5.8,6.8,5.4,1.2,2.2,10.2,18.4,2012,24,0
11,12,4,0,-1,80.0,40.0,1.8,0.8,12.8,7.8,7.0,4.8,3.2,3.8,0.2,1.0,10.6,16.8,2012,28,2
22,17,0,3,12,20.0,20.0,1.4,1.2,14.8,12.2,8.6,8.0,3.4,6.4,2.4,2.0,14.0,9.6,2012,28,0
27,0,1,1,9,60.0,80.0,1.2,1.8,10.6,11.0,5.6,7.4,5.8,3.8,0.6,0.8,9.4,9.2,2012,28,1
28,3,2,2,-4,40.0,40.0,1.0,1.0,11.2,11.2,5.8,6.8,6.8,5.2,0.6,2.0,11.2,17.4,2012,28,1
29,35,4,4,1,40.0,0.0,1.2,0.8,13.8,9.2,7.6,5.6,6.0,5.4,1.4,2.2,12.6,16.4,2012,28,1
32,1,0,0,2,80.0,0.0,2.0,0.4,15.0,9.0,9.2,4.8,9.0,5.4,0.6,1.8,13.0,18.8,2012,28,1
34,21,4,0,4,40.0,60.0,0.8,1.6,14.4,7.2,7.8,4.4,10.0,2.4,0.6,1.6,8.8,19.0,2012,28,2
9,23,6,1,-16,60.0,0.0,1.8,0.8,18.8,15.4,10.4,8.6,9.0,5.4,0.8,2.2,12.4,14.4,2012,29,2
30,2,2,0,-10,40.0,20.0,2.2,0.6,17.6,9.4,11.0,5.2,8.2,3.6,1.4,2.2,8.8,14.2,2012,29,2
18,19,1,0,2,80.0,80.0,2.8,2.4,19.8,12.2,11.0,8.2,10.2,5.4,0.8,0.6,5.6,12.6,2012,30,2
17,12,0,1,-2,20.0,40.0,1.2,0.8,17.6,6.8,8.0,4.2,9.6,3.6,1.2,1.2,7.0,15.8,2012,1,0
27,11,1,1,6,60.0,20.0,1.4,1.8,10.0,10.8,5.2,6.2,5.2,4.0,0.6,2.0,12.0,16.2,2012,1,1
3,30,1,4,9,40.0,0.0,1.2,0.4,11.2,16.0,6.6,7.2,8.2,7.0,1.6,1.4,13.6,12.8,2012,2,0
9,21,0,2,-10,80.0,40.0,2.4,1.2,20.0,7.6,12.0,4.0,9.4,2.2,0.4,2.4,11.8,16.4,2012,2,0
0,22,3,3,-14,60.0,20.0,1.4,0.6,16.8,11.8,9.6,5.8,8.8,4.8,0.6,1.4,8.0,12.4,2012,5,1
1,30,1,1,4,20.0,20.0,1.0,0.8,12.8,17.0,5.8,8.4,7.6,7.4,1.4,0.6,9.2,11.4,2012,6,1
3,32,2,2,3,40.0,20.0,1.2,0.4,11.4,7.2,6.6,3.0,7.6,3.4,2.0,1.8,14.2,20.2,2012,6,1
12,28,2,1,-2,60.0,0.0,2.0,0.8,15.8,6.0,10.6,3.0,6.0,4.8,1.2,2.0,11.0,18.6,2012,6,2
19,29,2,0,-17,80.0,40.0,2.6,1.4,21.4,12.4,13.2,8.0,8.4,6.4,0.8,1.4,9.4,13.2,2012,6,2
21,18,0,2,9,80.0,40.0,1.8,1.8,14.8,16.0,8.8,10.4,7.2,6.2,0.2,0.8,8.8,10.6,2012,6,0
23,27,1,0,5,80.0,0.0,2.0,0.4,14.0,7.2,7.2,2.4,5.6,2.4,0.8,1.6,13.0,16.2,2012,6,2
35,11,0,0,10,0.0,20.0,0.4,1.8,10.2,11.4,5.6,6.0,6.6,3.8,3.0,2.0,16.0,13.8,2012,6,1
2,34,0,1,-1,40.0,40.0,1.4,1.4,12.2,11.6,6.8,6.6,5.2,2.2,1.2,1.4,12.2,15.4,2012,7,0
17,9,4,1,4,20.0,20.0,1.0,1.2,18.8,11.2,8.2,6.2,8.2,6.2,1.0,1.2,6.4,14.4,2012,8,2
9,2,2,1,-13,60.0,20.0,1.8,0.6,18.4,9.0,10.0,4.8,7.4,3.2,0.8,2.0,12.6,14.0,2012,13,2
11,21,3,1,-5,80.0,60.0,2.2,1.6,13.0,8.6,7.0,4.6,3.4,2.4,0.2,1.4,10.2,16.2,2012,13,2
18,23,3,2,-15,80.0,0.0,2.4,0.6,18.2,12.6,9.4,7.4,9.8,5.2,0.8,2.8,6.0,18.0,2012,13,2
22,1,2,0,9,20.0,0.0,1.2,0.4,13.2,8.6,7.8,5.2,3.6,4.6,2.6,1.8,14.8,18.6,2012,13,2
27,3,2,2,-1,40.0,40.0,1.2,1.4,10.2,12.8,5.0,8.4,4.4,4.8,0.8,1.8,12.0,14.8,2012,13,1
28,19,0,1,9,40.0,60.0,1.2,2.0,12.0,10.8,6.0,6.8,6.8,6.2,0.6,0.6,12.4,11.8,2012,13,0
29,17,1,0,12,40.0,40.0,1.6,1.6,12.6,13.4,7.4,8.6,5.2,7.2,1.6,1.6,12.0,9.0,2012,13,2
30,12,2,0,-3,40.0,40.0,1.6,0.8,17.8,6.8,10.8,4.4,8.6,3.4,1.4,1.2,7.4,16.0,2012,13,2
32,0,2,3,7,60.0,60.0,1.2,1.6,14.0,12.4,8.0,7.8,9.6,4.4,0.6,0.8,12.6,8.8,2012,13,0
34,35,3,2,-1,60.0,0.0,1.6,1.2,13.6,10.8,8.2,6.2,8.0,6.0,0.6,2.6,9.0,15.8,2012,13,2
0,28,0,0,-10,40.0,0.0,1.6,0.8,16.6,7.0,9.6,3.2,8.8,4.4,1.0,2.2,9.4,17.8,2012,18,1
12,22,5,0,-3,60.0,20.0,1.4,1.2,14.8,12.8,9.8,6.0,6.2,4.6,1.4,1.8,11.8,14.2,2012,18,2
21,30,2,1,1,80.0,20.0,1.6,1.0,12.8,17.0,8.2,8.6,3.8,9.6,0.4,0.6,11.2,10.4,2012,18,2
23,29,0,5,6,100.0,20.0,2.0,1.0,13.8,12.6,7.6,8.2,5.6,6.2,0.6,1.8,13.0,15.6,2012,18,0
32,17,3,0,2,40.0,40.0,1.4,1.6,12.6,14.4,7.4,9.4,8.6,7.8,1.2,1.6,12.4,10.4,2012,18,2
34,9,0,2,9,80.0,20.0,2.2,1.4,13.6,10.4,8.6,6.0,8.2,6.0,0.6,1.8,8.6,15.2,2012,19,0
11,19,1,0,5,80.0,60.0,2.6,1.6,14.6,13.0,8.2,7.6,4.2,7.4,0.4,0.4,8.2,9.4,2012,20,2
1,11,1,3,9,0.0,20.0,1.0,1.8,9.8,14.0,4.6,7.4,6.4,4.4,1.6,1.4,12.4,12.2,2012,25,0
9,21,2,0,1,80.0,60.0,2.8,1.6,20.4,9.8,10.2,5.0,5.2,2.4,1.4,1.6,10.2,15.4,2012,25,2
19,12,3,2,-7,80.0,40.0,2.6,0.8,22.6,7.8,15.0,5.6,10.0,3.2,0.8,1.4,10.8,15.2,2012,25,2
22,23,1,1,-5,40.0,0.0,1.4,0.8,14.8,9.8,9.0,5.8,4.8,4.0,2.4,3.0,13.0,22.8,2012,25,1
30,32,1,1,-6,60.0,20.0,1.8,0.8,17.2,9.4,10.8,5.0,9.0,3.2,0.8,1.8,8.2,18.4,2012,25,1
17,18,2,2,7,20.0,60.0,1.2,2.2,20.4,16.2,8.8,10.2,8.8,5.6,1.2,0.6,7.2,11.8,2012,26,1
27,0,0,0,11,20.0,60.0,1.4,1.8,10.4,12.8,5.2,8.0,3.8,5.4,1.2,1.0,14.6,8.8,2012,26,1
18,23,3,1,-16,80.0,0.0,2.8,0.8,20.6,9.0,13.2,5.4,11.4,4.0,1.4,2.6,5.6,22.4,2012,1,2
29,28,2,2,-2,60.0,0.0,2.2,0.8,13.6,7.2,8.8,3.6,5.4,2.8,1.2,1.8,9.6,17.4,2012,1,1
30,22,1,1,-8,60.0,20.0,1.8,1.2,16.0,11.2,9.2,5.4,7.8,4.2,0.8,2.6,8.6,13.4,2012,1,1
32,11,2,0,3,60.0,20.0,1.8,2.0,12.8,14.8,8.2,8.0,8.0,5.6,0.6,1.6,13.2,11.6,2012,1,2
34,27,2,2,1,80.0,0.0,2.0,0.4,12.0,6.8,8.2,2.2,7.0,3.2,0.8,1.6,8.0,13.2,2012,1,1
17,0,0,2,5,20.0,40.0,1.4,1.6,21.0,13.6,8.6,7.6,8.4,6.4,1.2,1.0,8.2,8.8,2012,2,0
21,1,1,1,-11,80.0,0.0,1.8,0.2,11.0,8.4,7.0,4.6,3.6,4.0,0.6,1.6,11.2,17.4,2012,2,1
1,29,2,0,5,0.0,20.0,0.8,1.4,9.4,13.0,4.2,8.4,5.4,6.4,1.4,1.8,13.8,16.8,2012,15,2
12,32,3,0,-1,80.0,20.0,2.4,0.8,14.2,9.8,10.2,5.6,6.2,3.2,0.8,1.8,10.6,18.0,2012,15,2
19,34,4,0,-13,80.0,60.0,3.0,1.4,22.8,13.0,14.0,7.2,10.2,3.0,1.2,1.0,12.6,15.6,2012,15,2
23,9,0,0,11,80.0,40.0,1.4,1.6,15.8,10.2,8.8,5.6,5.2,5.4,1.2,1.4,11.8,13.6,2012,15,1
27,18,1,1,13,20.0,60.0,1.2,2.4,9.8,15.2,5.4,9.0,2.8,5.0,1.0,0.8,14.6,12.8,2012,15,1
28,17,1,1,5,20.0,40.0,1.0,1.2,12.0,13.6,6.8,8.6,6.4,5.0,0.8,1.6,14.0,11.4,2012,15,1
11,21,2,2,2,100.0,40.0,2.8,1.0,16.4,10.0,9.2,4.6,4.6,2.2,0.2,1.8,8.2,14.8,2012,17,1
9,27,1,0,-8,80.0,0.0,2.8,0.8,18.8,8.8,9.4,3.4,4.6,3.2,1.2,1.6,9.8,12.4,2012,22,2
29,11,0,3,4,60.0,20.0,2.6,1.6,12.6,15.4,8.2,8.0,5.6,5.4,1.2,1.6,9.4,11.6,2012,22,0
34,12,1,2,6,60.0,20.0,2.0,0.6,11.2,10.2,7.0,8.0,5.8,5.2,1.2,2.4,10.0,16.2,2012,22,0
17,19,1,2,6,20.0,40.0,1.2,0.8,20.2,11.8,9.2,6.0,8.2,7.0,1.4,1.0,9.4,12.0,2012,23,0
18,0,1,1,-2,100.0,60.0,2.8,1.8,20.6,13.2,13.6,7.6,9.6,5.6,1.0,0.6,5.8,10.2,2012,23,1
21,22,1,0,-7,60.0,20.0,1.6,1.2,12.0,10.0,6.8,4.6,5.0,3.2,0.8,2.4,12.0,13.6,2012,23,2
30,23,2,1,-13,40.0,0.0,1.4,1.0,16.0,9.0,9.0,5.0,7.2,3.6,0.8,2.8,8.4,21.4,2012,23,2
0,9,1,2,-3,20.0,20.0,2.0,0.8,17.0,10.4,9.0,5.6,7.4,5.4,1.2,1.0,9.8,13.8,2012,29,0
12,18,1,2,8,80.0,60.0,2.6,2.6,16.0,16.8,11.2,10.8,6.0,4.8,0.6,0.8,9.4,11.2,2012,29,0
19,30,2,3,-2,80.0,40.0,3.4,1.8,21.4,17.0,13.2,9.0,9.0,9.6,1.2,1.2,12.4,8.0,2012,29,0
22,17,2,5,4,20.0,40.0,0.8,1.4,15.6,15.8,8.2,9.2,6.2,5.2,2.0,1.4,12.2,10.4,2012,29,0
27,29,2,0,3,0.0,20.0,1.0,1.2,7.8,12.8,4.8,8.0,3.4,6.0,1.0,1.6,15.8,17.2,2012,29,2
28,34,1,0,-2,0.0,60.0,0.6,1.2,10.2,12.0,6.0,6.6,5.8,3.4,0.8,1.4,16.0,15.2,2012,29,2
1,32,1,1,6,20.0,20.0,1.0,0.8,11.4,10.0,6.2,6.2,6.6,3.6,1.2,2.0,14.4,19.4,2012,30,1
9,22,4,1,-6,80.0,0.0,1.8,0.8,17.2,9.2,7.6,4.0,5.6,3.6,1.0,2.4,10.2,14.2,2012,6,2
18,28,3,0,-12,80.0,0.0,2.2,0.8,20.0,6.6,13.2,3.8,10.2,1.6,1.2,1.0,7.0,16.0,2012,6,2
32,23,3,2,-7,60.0,0.0,1.6,1.2,12.6,7.6,7.4,5.0,8.2,3.8,0.6,3.0,10.8,22.0,2012,6,2
34,11,2,2,8,40.0,40.0,2.0,1.4,12.6,18.0,7.2,9.8,6.0,5.6,1.6,0.8,10.8,11.2,2012,6,1
17,27,0,0,-6,20.0,0.0,1.4,0.6,17.2,10.0,8.4,4.0,6.6,3.0,1.6,1.6,9.2,14.4,2012,7,1
21,19,0,3,3,60.0,60.0,1.4,1.2,13.6,11.8,7.6,6.2,4.6,7.0,0.8,1.0,11.8,12.4,2012,7,0
30,1,2,0,-12,60.0,0.0,1.6,0.4,17.0,9.6,10.0,5.4,7.2,4.6,0.6,1.6,7.8,14.0,2012,7,2
12,1,1,0,-7,80.0,0.0,2.6,0.4,15.2,9.6,10.0,5.4,5.0,4.0,0.8,2.0,11.2,16.0,2012,20,2
19,27,4,2,-12,60.0,0.0,3.0,0.6,19.6,9.6,11.6,4.2,8.6,3.0,1.8,1.0,12.4,14.4,2012,20,2
22,0,1,0,9,20.0,60.0,1.0,1.8,14.4,13.8,8.0,7.8,6.6,7.6,1.8,0.8,9.8,11.4,2012,20,2
29,34,2,1,-4,40.0,40.0,1.6,0.8,16.0,11.2,10.4,5.8,7.6,3.0,1.4,1.4,12.6,13.8,2012,20,2
30,9,2,4,-2,60.0,40.0,1.6,1.0,17.8,10.0,10.4,5.8,7.6,4.2,0.6,1.0,9.4,14.4,2012,20,0
32,18,1,2,9,80.0,60.0,2.2,1.8,12.6,16.6,7.6,9.8,6.6,4.6,1.0,0.8,11.8,9.4,2012,20,0
23,11,1,1,10,40.0,40.0,0.6,1.6,15.2,19.0,8.6,11.2,4.4,5.6,1.4,1.0,13.4,11.2,2012,21,1
28,21,1,1,8,20.0,20.0,0.8,1.4,10.0,10.6,5.4,5.2,5.2,3.2,0.8,1.8,14.6,15.2,2012,21,1
0,23,1,0,-14,20.0,0.0,2.0,1.4,16.2,8.0,8.4,4.8,6.8,3.8,1.2,2.4,9.4,19.6,2012,27,2
1,22,1,1,4,20.0,0.0,1.2,1.0,12.8,8.2,6.4,3.8,7.2,2.6,1.4,2.8,15.2,16.4,2012,27,1
18,29,1,0,-10,80.0,20.0,2.6,1.2,22.8,12.6,15.4,6.8,11.6,5.8,1.2,1.4,7.8,16.0,2012,27,2
27,28,0,0,1,20.0,0.0,1.2,0.8,8.6,6.2,5.0,4.0,4.2,1.4,0.8,1.6,14.0,18.8,2012,27,1
9,19,2,3,4,100.0,80.0,2.6,1.8,17.8,13.4,9.0,7.6,6.8,6.6,0.8,0.8,9.2,12.6,2012,28,0
11,17,2,2,-1,80.0,40.0,2.6,1.8,15.6,14.6,8.8,8.0,5.2,5.4,0.8,1.4,9.6,10.4,2012,28,1
21,32,2,1,-5,40.0,20.0,0.8,1.0,13.0,12.0,6.0,7.4,5.4,4.0,1.4,1.4,12.8,19.8,2012,28,2
12,11,2,2,2,80.0,40.0,2.4,1.8,15.6,17.4,9.8,10.0,5.4,5.0,0.6,1.2,11.2,12.6,2012,3,1
19,0,2,1,-1,80.0,40.0,3.0,1.2,18.2,14.0,11.0,7.6,8.2,8.6,1.4,0.6,10.6,10.4,2012,3,2
22,27,1,0,-2,40.0,0.0,1.2,1.0,14.2,9.6,8.0,5.2,6.0,3.0,1.2,1.6,9.4,12.8,2012,3,2
28,1,0,1,-3,20.0,0.0,1.0,0.4,10.2,9.6,5.4,5.2,5.2,3.6,1.0,1.8,14.2,15.2,2012,3,0
29,9,1,1,5,40.0,60.0,1.8,1.8,17.0,9.6,11.0,5.8,8.2,3.6,1.6,1.4,11.8,16.4,2012,3,1
30,34,0,1,-11,40.0,40.0,1.6,0.8,19.4,11.4,11.8,6.2,7.2,3.4,1.4,1.4,9.6,14.4,2012,3,0
33,18,0,0,17,60.0,60.0,2.0,1.8,12.2,17.4,7.6,10.6,6.4,5.6,1.0,1.0,11.8,11.2,2012,3,1
17,21,1,1,3,20.0,0.0,0.8,1.2,16.8,10.2,8.4,5.4,6.4,3.2,1.2,2.0,8.6,15.0,2012,4,1
0,12,3,3,-6,40.0,20.0,2.2,1.8,17.8,14.0,9.0,9.2,6.4,7.4,1.2,2.4,7.6,16.6,2012,10,1
1,19,2,3,14,20.0,80.0,1.2,2.2,10.8,13.0,6.2,7.2,6.0,6.0,1.2,1.2,15.6,14.2,2012,10,0
11,28,2,1,-6,60.0,0.0,2.2,0.6,16.8,5.0,9.0,3.2,6.4,1.6,1.2,1.2,10.8,17.0,2012,10,2
26,29,1,1,7,20.0,20.0,1.8,1.0,13.0,10.4,6.6,5.4,5.0,3.8,2.0,1.4,12.6,16.6,2012,10,1
27,23,1,0,-3,20.0,0.0,1.0,1.0,8.8,8.2,5.2,4.8,4.8,4.2,0.6,2.0,13.0,16.8,2012,10,2
34,32,1,2,5,20.0,0.0,1.4,1.0,13.2,11.8,7.4,7.4,6.0,4.2,1.8,1.8,12.8,16.2,2012,10,0
9,17,1,1,-2,80.0,20.0,2.6,1.6,17.0,14.0,10.0,7.2,6.8,5.0,1.2,1.8,10.6,12.2,2012,11,1
18,30,2,1,-3,80.0,60.0,2.2,2.0,17.8,15.2,11.6,7.4,8.4,7.2,0.8,1.4,9.0,8.0,2012,11,2
0,30,5,2,-1,40.0,60.0,2.2,2.0,16.8,12.2,8.2,5.8,6.8,3.8,1.2,1.6,7.0,10.4,2012,17,2
17,34,3,0,-7,20.0,40.0,0.6,0.8,17.8,9.0,9.2,5.2,8.4,2.8,1.0,1.4,8.4,14.6,2012,17,2
18,1,5,0,-15,80.0,20.0,2.0,0.6,17.0,9.4,10.2,5.2,8.6,4.2,0.6,1.6,8.4,15.8,2012,17,2
21,29,1,2,-6,40.0,20.0,0.8,1.2,13.8,8.8,6.4,4.2,7.8,4.4,1.2,1.2,10.2,13.6,2012,17,0
22,19,1,0,10,40.0,100.0,1.0,2.8,12.4,13.8,7.2,7.2,6.0,5.6,1.2,1.4,9.2,13.0,2012,17,2
23,26,1,3,-1,0.0,0.0,0.6,1.0,16.0,9.2,8.8,4.2,4.8,3.6,1.8,3.6,14.0,16.4,2012,17,0
24,11,2,1,11,0.0,20.0,1.4,1.6,9.8,18.8,4.8,10.8,6.6,5.0,1.8,1.4,12.4,12.8,2012,17,2
32,9,2,1,4,80.0,60.0,1.8,1.8,13.6,10.0,6.8,6.2,6.2,4.0,0.8,0.8,12.6,13.6,2012,17,2
12,28,1,3,-4,60.0,0.0,2.4,0.8,13.2,5.6,7.8,3.6,4.8,2.0,0.8,1.6,14.0,17.4,2012,18,0
33,27,1,1,4,40.0,0.0,1.8,0.8,11.8,10.0,7.0,5.2,5.8,2.6,1.0,1.6,13.4,13.4,2012,19,1
1,0,0,0,13,20.0,40.0,1.4,1.4,12.0,12.2,7.2,7.0,6.2,6.6,1.6,1.0,14.6,11.2,2012,24,1
11,22,1,1,-5,60.0,0.0,2.0,0.6,16.6,9.8,8.8,4.0,6.8,4.0,1.2,1.4,9.8,13.0,2012,24,1
19,23,3,1,-15,80.0,0.0,3.0,0.8,15.2,10.4,8.8,5.6,6.2,4.8,1.6,2.0,9.4,16.2,2012,24,2
27,12,1,0,5,40.0,20.0,0.8,2.0,8.4,13.0,4.6,8.0,4.8,7.0,0.2,2.4,12.4,15.6,2012,24,2
28,32,2,4,3,20.0,20.0,0.6,1.0,10.0,9.8,4.4,5.6,5.0,5.0,0.8,1.6,12.8,16.8,2012,24,0
